"지표 ID","지표 이름","지표 단위","IPCC대분류","IPCC소분류","국내대책 대분류","국내대책 세분류","원시자료ID","원시자료명","원시자료 정보형태","원시자료 보유 기관명","원시자료 보유 부서명","제공 시스템명","원시자료 정보위치","원시자료 URL","원시자료 서비스 구분","원시자료 제공 단위","원시자료 구축범위","원시자료 파일 포맷","원시자료 축척-해상도","원시자료 구축연도","원시자료_설명","원시자료_키워드","원시자료_업데이트 주기","원시자료_언어","담당자명","담당자 전화번호","담당자 전자우편주소","제3자 권리","이용허락범위","비용부과기준","시간범위_시점","시간범위_종점","좌표계-기준계식별자","좌표계-기준계 명칭","좌표계-타원체","좌표계-도법","좌표계-원점","비고"
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0315002","수치지형도","공간데이터","국토지리정보원","국토조사과","국토정보플랫폼","http://map.ngii.go.kr/mn/mainPage.do","http://map.ngii.go.kr/ms/map/NlipMap.do","온라인(로그인)","점선면형","전국","DXF","1:5,000","2013년~2014년","국토지리정보원에서 보유한 수치지형도 데이터로 DXF 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 수치지형도","연간","한국어+영어","장구호","031-210-2698","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","세계측지계","직각 좌표계","GRS80","TM","X=+20만, Y=+60만",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082220","침수흔적도","공간데이터","국민안전처, 한국국토정보공사","공간정보사업실","침수흔적관리시스템","http://www.lx.or.kr/lx/","http://www.lx.or.kr/lx/","오프라인","폴리곤","전국","SHP","1:5,000","2013년~2014년","한국국토정보공사에서 보유한 침수흔적도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있으며, 오프라인 공문요청을 통해 자료 수령이 가능하다.","재난재해, 침수흔적도","수시","한국어+영어","이돈선","063-906-5346","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2007","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082145","용도지역지구도","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","폴리곤","전국","SHP","1:5,000","2013년~2014년","국토교통부에서 보유한 용도지역지구도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 용도지역지구도","수시","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0252091","도로망도","공간데이터","한국교통연구원","국가교통DB센터","국가교통DB센터","http://www.ktdb.go.kr/","http://www.ktdb.go.kr/web/guest/offline_request","온라인(로그인)","폴리곤","전국","SHP","1:5,000","2013년~2014년","한국교통연구원에서 보유한 도로망도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 도로망도","연간","한국어+영어","정승연","044-211-3319","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","세계측지계","직각 좌표계","GRS80","TM","X=+20만, Y=+60만",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0316001","공장등록현황","문서","한국산업단지관리공단, 지자체","한국산업단지관리공단, 지자체","공공데이터포털","https://www.data.go.kr","https://www.data.go.kr","온라인(비로그인)","공장건별","전국","XLS","-","2010년~2015년","지자체","재난재해, 공장등록현황","수시","한국어+영어","지자체 담당자","1566-0025","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2010","2015","-","-","-","-","-",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082145","용도지역지구도","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","폴리곤","전국","SHP","1:5,000","2013년~2014년","국토교통부에서 보유한 용도지역지구도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 용도지역지구도","수시","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082296","행정구역도(법정)","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","읍면동","전국","Geotiff","1:5,000","2013년~2014년","국토교통부에서 보유한 행정구역도(법정) 데이터로 Geotiff 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 행정구역 경계","수시","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA252","2011년 수도권지역 산업계의 제조업 관련 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0222297","행정구역도(행정)","공간데이터","통계청","공간정보서비스과","통계지리정보서비스","http://sgis.kostat.go.kr/","http://sgis.kostat.go.kr/contents/shortcut/shortcut_05_03.jsp","온라인(비로그인)","읍면동","전국","Geotiff","1:5,000","2013년~2014년","통계청에서 보유한 행정구역도(행정) 데이터로 Geotiff 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 행정구역 경계","연간","한국어+영어","조성도","042-481-2438","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","세계측지계","직각 좌표계","GRS80","TM","X=+20만, Y=+60만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0073191","재해연보","문서","국민안전처","재난보험과","국가재난정보센터","http://www.safekorea.go.kr","http://www.safekorea.go.kr/dmtd/board/BoardDetail.jsp","온라인(로그인)","시군구","전국","PDF","-","2000년~2015년","국민안전처에서 보유한 재해연보 데이터로 PDF 자료포맷의 문서 형태로 구축되어 있다.","재난재해","연간","한국어+영어","박문순","02-2100-0368","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2000","2015","-","-","-","-","-",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0315001","수치지형도","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","점선면형","전국","DXF","1:5,000","2013년~2014년","국토교통부에서 보유한 수치지형도 데이터로 DXF 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 수치지형도","연간","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","세계측지계","직각 좌표계","GRS80","TM","X=+20만, Y=+60만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0315002","수치지형도","공간데이터","국토지리정보원","국토조사과","국토정보플랫폼","http://map.ngii.go.kr/mn/mainPage.do","http://map.ngii.go.kr/ms/map/NlipMap.do","온라인(로그인)","점선면형","전국","DXF","1:5,000","2013년~2014년","국토지리정보원에서 보유한 수치지형도 데이터로 DXF 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 수치지형도","연간","한국어+영어","장구호","031-210-2698","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","세계측지계","직각 좌표계","GRS80","TM","X=+20만, Y=+60만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082220","침수흔적도","공간데이터","국민안전처, 한국국토정보공사","공간정보사업실","침수흔적관리시스템","http://www.lx.or.kr/lx/","http://www.lx.or.kr/lx/","오프라인","폴리곤","전국","SHP","1:5,000","2013년~2014년","한국국토정보공사에서 보유한 침수흔적도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있으며, 오프라인 공문요청을 통해 자료 수령이 가능하다.","재난재해, 침수흔적도","수시","한국어+영어","이돈선","063-906-5346","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2007","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082145","용도지역지구도","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","폴리곤","전국","SHP","1:5,000","2013년~2014년","국토교통부에서 보유한 용도지역지구도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 용도지역지구도","수시","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0252091","도로망도","공간데이터","한국교통연구원","국가교통DB센터","국가교통DB센터","http://www.ktdb.go.kr/","http://www.ktdb.go.kr/web/guest/offline_request","온라인(로그인)","폴리곤","전국","SHP","1:5,000","2013년~2014년","한국교통연구원에서 보유한 도로망도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 도로망도","연간","한국어+영어","정승연","044-211-3319","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","세계측지계","직각 좌표계","GRS80","TM","X=+20만, Y=+60만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0316001","공장등록현황","문서","한국산업단지관리공단, 지자체","한국산업단지관리공단, 지자체","공공데이터포털","https://www.data.go.kr","https://www.data.go.kr","온라인(비로그인)","공장건별","전국","XLS","-","2010년~2015년","지자체","재난재해, 공장등록현황","수시","한국어+영어","지자체 담당자","1566-0025","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2010","2015","-","-","-","-","-",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082145","용도지역지구도","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","폴리곤","전국","SHP","1:5,000","2013년~2014년","국토교통부에서 보유한 용도지역지구도 데이터로 SHP 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 용도지역지구도","수시","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
"BA253","2010년 수도권지역 산업계의 상업 및 서비스 지역 침수분포","개소","사회기반시설","도시","재난재해","재난재해","R0082296","행정구역도(법정)","공간데이터","국토교통부","국가공간정보센터","국가공간정보 유통시스템","https://www.nsic.go.kr/ndsi/main.do","http://nsic.go.kr/ndsi/spatial/spatialList.do?menuId=MN0202","온라인(로그인)","읍면동","전국","Geotiff","1:5,000","2013년~2014년","국토교통부에서 보유한 행정구역도(법정) 데이터로 Geotiff 자료포맷의 공간데이터 형태로 구축되어 있다.","재난재해, 행정구역 경계","수시","한국어+영어","홍성호","1899-6523","nsdi6028@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2013","2014","한국측지계","직각 좌표계","BESSEL","TM","X=+20만, Y=+50만",""
